strut_id,junction0_id,junction1_id,junction0_degree,junction1_degree,unit_cell_ids,unit_cell_indices,stage2_classification,expected_by_0point5_cad,primary_defect,secondary_defects,overall_deviation_score,missing_score,broken_score,thin_score,inflated_score,bend_score,sampled_occupancy,sampled_mean_intensity,median_cross_section_radius_um,p10_cross_section_radius_um,radius_cv,median_outside_nominal_fraction,max_centerline_offset_um,rms_centerline_offset_um,bend_curvature_um,longest_low_material_run_stations,valid_station_fraction,confidence,needs_review
2738,1550,1553,8,4,110,"2,3,1",Nominal,False,Nominal,,0.0,1.55023992061615,0.0,1.7149869203567505,0.0,1.2998440265655518,0.1744627058506012,35502.48828125,146.5687713623047,135.12973022460938,0.045430850237607956,0.0,212.04058837890625,199.36570739746094,32.10773468017578,0,1.0,nominal_reference_calibrated,False
2739,1550,1552,8,8,110,"2,3,1",Nominal,False,Nominal,,0.0,1.9908345937728882,0.0,2.5225298404693604,0.0,1.2196725606918335,0.14032869040966034,35152.140625,126.9322738647461,122.62822723388672,0.061714593321084976,0.0,206.9686737060547,195.30934143066406,60.21937561035156,0,1.0,screening,True
2740,1551,1549,4,8,110,"2,3,1",Nominal,False,Inflated,,14282.71484375,0.0,0.0,0.0,14285.71484375,0.761522650718689,0.32659080624580383,38213.5078125,199.35507202148438,191.102294921875,0.03719201683998108,0.014285714365541935,177.98455810546875,161.7266845703125,45.41482925415039,0,1.0,nominal_reference_calibrated,False
2741,1551,1553,4,4,110,"2,3,1",Nominal,False,Nominal,,0.0,2.1376993656158447,0.0,2.6995320320129395,0.0,1.2627991437911987,0.12895070016384125,35122.609375,122.62822723388672,118.16751861572266,0.0835784301161766,0.0,209.69700622558594,195.30038452148438,38.88776397705078,0,1.0,screening,True
2742,1551,1548,4,4,110,"2,3,1",Nominal,False,Nominal,,0.0,0.587459146976471,0.0,0.8700684905052185,0.0,1.1825907230377197,0.24905183911323547,37335.59765625,167.11410522460938,153.72262573242188,0.13324236869812012,0.0,155.14466857910156,130.00299072265625,73.30621337890625,0,1.0,nominal_reference_calibrated,False
2743,1552,1549,8,8,110,"2,3,1",Nominal,False,Nominal,,0.0,0.8376734852790833,0.0,0.8700684905052185,0.0,0.7405078411102295,0.2296670824289322,36911.87890625,167.11410522460938,157.177490234375,0.039714373648166656,0.0,176.65509033203125,152.37533569335938,31.83927345275879,0,1.0,nominal_reference_calibrated,False
2744,1552,1551,8,4,110,"2,3,1",Nominal,False,Nominal,,0.0,1.626392126083374,0.0,1.8676090240478516,0.0,1.5601507425308228,0.16856299340724945,35358.265625,142.85755920410156,131.0950927734375,0.04963105916976929,0.0,228.5084686279297,210.8900909423828,43.00663757324219,0,1.0,nominal_reference_calibrated,False
2745,1552,1548,8,4,110,"2,3,1",Nominal,False,Nominal,,0.0,0.5167465209960938,0.0,0.6106383204460144,0.0,0.0,0.254530131816864,37293.2421875,173.42250061035156,163.86886596679688,0.08724229037761688,0.0,120.83208465576172,109.75892639160156,34.62833786010742,0,1.0,nominal_reference_calibrated,False
2746,1553,1548,4,4,110,"2,3,1",Nominal,False,Nominal,,0.0,0.9464621543884277,0.0,1.0035276412963867,0.0,0.6330956816673279,0.22123894095420837,36779.140625,163.86886596679688,157.177490234375,0.03579771891236305,0.0,169.85983276367188,147.8161163330078,41.53981399536133,0,1.0,nominal_reference_calibrated,False
2747,1553,1549,4,8,110,"2,3,1",Nominal,False,Nominal,,0.0,0.9083861112594604,0.0,1.0035276412963867,0.0,0.24370162189006805,0.22418878972530365,37072.91015625,163.86886596679688,153.72262573242188,0.06727470457553864,0.0,145.22544860839844,120.86293029785156,39.86594772338867,0,1.0,nominal_reference_calibrated,False
2748,1554,1563,3,8,111,"3,3,1",Nominal,False,Nominal,,0.0,1.7134230136871338,0.0,2.0243024826049805,0.0,1.6567153930664062,0.16182048618793488,35294.16015625,139.04734802246094,131.0950927734375,0.04288271442055702,0.0,234.6174774169922,219.04359436035156,59.984310150146484,0,1.0,nominal_reference_calibrated,False
2749,1555,1563,2,8,111,"3,3,1",Nominal,False,Nominal,,0.0,2.056107759475708,0.0,2.5225298404693604,0.0,1.693768858909607,0.1352718025445938,35097.96484375,126.9322738647461,113.53167724609375,0.10623231530189514,0.0,236.96160888671875,218.04689025878906,72.96210479736328,0,1.0,screening,True
2750,1556,1563,1,8,111,"3,3,1",Nominal,False,Inflated,,14282.71484375,1.577437162399292,0.0,1.7149869203567505,14285.71484375,1.5846821069717407,0.17235566675662994,35567.56640625,146.5687713623047,135.12973022460938,0.047594983130693436,0.014285714365541935,230.06040954589844,219.7368927001953,74.14386749267578,0,1.0,nominal_reference_calibrated,False
2751,1557,1563,2,8,111,"3,3,1",Nominal,False,Nominal,,0.0,1.9473189115524292,0.0,2.3513357639312744,0.0,1.405419945716858,0.14369995892047882,35249.76953125,131.0950927734375,122.62822723388672,0.0551496185362339,0.0,218.7196807861328,208.27569580078125,62.23606872558594,0,1.0,nominal_reference_calibrated,False
2752,1554,1564,3,8,111,"3,3,1",Nominal,False,Nominal,,0.0,0.6908085942268372,0.0,0.8700684905052185,0.0,0.24368135631084442,0.24104508757591248,37174.65234375,167.11410522460938,160.55804443359375,0.07673012465238571,0.0,145.2241668701172,128.4479217529297,35.21155548095703,0,1.0,nominal_reference_calibrated,False
2753,1557,1564,2,8,111,"3,3,1",Nominal,False,Inflated,,7139.857421875,0.9627805948257446,0.0,1.0035276412963867,7142.857421875,1.0961394309997559,0.21997471153736115,36616.90234375,163.86886596679688,150.18829345703125,0.050594963133335114,0.0071428571827709675,199.15354919433594,179.36048889160156,56.58949279785156,0,1.0,nominal_reference_calibrated,False
2754,1558,1564,1,8,111,"3,3,1",Nominal,False,Nominal,,0.0,0.7615212798118591,0.0,0.8700684905052185,0.0,0.23456493020057678,0.23556679487228394,37116.36328125,167.11410522460938,163.86886596679688,0.05394275486469269,0.0,144.64743041992188,115.06160736083984,42.55960464477539,0,1.0,nominal_reference_calibrated,False
2755,1559,1564,2,8,111,"3,3,1",Nominal,False,Nominal,,0.0,0.913825511932373,0.0,1.0035276412963867,0.0,0.8226794600486755,0.22376738488674164,36661.44140625,163.86886596679688,157.177490234375,0.03264705091714859,0.0,181.85354614257812,159.05551147460938,49.02762985229492,0,1.0,nominal_reference_calibrated,False
2756,1554,1566,3,8,111,"3,3,1",Nominal,False,Inflated,,7139.857421875,0.0,0.0,0.0,7142.857421875,0.8457671403884888,0.3333333432674408,38299.05859375,202.03109741210938,185.39645385742188,0.0482436902821064,0.0071428571827709675,183.31414794921875,162.13294982910156,45.5190315246582,0,1.0,nominal_reference_calibrated,False
2757,1555,1566,2,8,111,"3,3,1",Nominal,False,Nominal,,0.0,0.07615204900503159,0.0,0.0,0.0,1.6138664484024048,0.2886641323566437,38137.09765625,188.27099609375,176.49217224121094,0.05650835484266281,0.0,154.6841278076172,120.6009750366211,80.77476501464844,0,1.0,nominal_reference_calibrated,False
2758,1559,1566,2,8,111,"3,3,1",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.5658785700798035,0.17468643188476562,0.33122628927230835,38706.95703125,202.03109741210938,179.5093536376953,0.0761171206831932,0.0,140.85931396484375,115.12937927246094,36.63542175292969,0,1.0,nominal_reference_calibrated,False
2759,1560,1566,1,8,111,"3,3,1",Nominal,False,Nominal,,0.0,0.09247025847434998,0.0,0.0,0.11643600463867188,1.722127914428711,0.28739991784095764,37452.16015625,191.102294921875,167.11410522460938,0.06518413126468658,0.0,181.19744873046875,167.96421813964844,82.64956665039062,0,1.0,nominal_reference_calibrated,False
2760,1564,1562,8,4,111,"3,3,1",Nominal,False,Inflated,,14282.71484375,0.0,0.0,0.0,14285.71484375,0.9931520223617554,0.32785505056381226,38014.4609375,199.35507202148438,182.4766387939453,0.06994292140007019,0.014285714365541935,192.63821411132812,172.7608184814453,41.99431228637695,0,1.0,nominal_reference_calibrated,False
2761,1564,1563,8,8,111,"3,3,1",Nominal,False,Inflated,Bent,7139.857421875,0.0,0.0,0.0,7142.857421875,3.907764434814453,0.3522966802120209,38937.296875,204.67214965820312,185.39645385742188,0.09525850415229797,0.0071428571827709675,161.3334197998047,125.42819213867188,120.49899291992188,0,1.0,screening,True
2762,1564,1567,8,4,111,"3,3,1",Nominal,False,Inflated,,14282.71484375,1.6046342849731445,0.0,1.8676090240478516,14285.71484375,1.6110846996307373,0.1702486276626587,35230.7109375,142.85755920410156,135.12973022460938,0.04800952598452568,0.014285714365541935,231.73072814941406,222.79983520507812,61.78433609008789,0,1.0,nominal_reference_calibrated,False
2763,1564,1566,8,8,111,"3,3,1",Nominal,False,Nominal,,0.0,2.246488094329834,0.0,2.6995320320129395,0.0,1.6210296154022217,0.12052254378795624,34928.66015625,122.62822723388672,108.69831085205078,0.09608197957277298,0.0,232.35987854003906,209.23704528808594,70.65425872802734,0,1.0,screening,True
2764,1565,1563,4,8,111,"3,3,1",Nominal,False,Inflated,,35711.2890625,0.0,0.0,0.0,35714.2890625,0.8744916915893555,0.35103243589401245,38548.51953125,204.67214965820312,196.64263916015625,0.047561194747686386,0.0357142873108387,185.13136291503906,174.25347900390625,38.6590690612793,0,1.0,nominal_reference_calibrated,False
2765,1565,1567,4,4,111,"3,3,1",Nominal,False,Nominal,,0.0,2.3172006607055664,0.0,2.882976770401001,0.0,1.693769097328186,0.1150442510843277,34856.828125,118.16751861572266,103.6397705078125,0.11799272894859314,0.0,236.9616241455078,215.3227996826172,63.44989776611328,0,1.0,screening,True
2766,1565,1562,4,4,111,"3,3,1",Nominal,False,Nominal,,0.0,0.08159144967794418,0.0,0.11821437627077103,0.0,0.3969758450984955,0.28824272751808167,37908.2890625,185.39645385742188,173.42250061035156,0.07430215179920197,0.0,139.00416564941406,102.84246826171875,59.701446533203125,0,1.0,nominal_reference_calibrated,False
2767,1566,1563,8,8,111,"3,3,1",Nominal,False,Inflated,,14282.71484375,0.9573411345481873,0.0,1.0035276412963867,14285.71484375,0.9785170555114746,0.22039611637592316,36631.62109375,163.86886596679688,153.72262573242188,0.052066389471292496,0.014285714365541935,191.7123565673828,176.98455810546875,58.923095703125,0,1.0,nominal_reference_calibrated,False
2768,1566,1565,8,4,111,"3,3,1",Nominal,False,Inflated,,14282.71484375,1.7732568979263306,0.0,2.0243024826049805,14285.71484375,1.9361977577209473,0.15718500316143036,35064.73828125,139.04734802246094,122.62822723388672,0.07758831232786179,0.014285714365541935,252.29847717285156,233.9779815673828,47.32229232788086,0,1.0,nominal_reference_calibrated,False
2769,1566,1562,8,4,111,"3,3,1",Nominal,False,Nominal,,0.0,1.0933270454406738,0.0,1.27870774269104,0.0,0.3144131302833557,0.2098609358072281,36754.9375,157.177490234375,146.5687713623047,0.06776710599660873,0.0,149.6988983154297,114.11119079589844,56.09563446044922,0,1.0,nominal_reference_calibrated,False
2770,1567,1562,4,4,111,"3,3,1",Nominal,False,Inflated,,7139.857421875,1.0987664461135864,0.0,1.27870774269104,7142.857421875,1.0961040258407593,0.20943953096866608,36274.37890625,157.177490234375,150.18829345703125,0.06188857927918434,0.0071428571827709675,199.15130615234375,182.8572235107422,68.64098358154297,0,1.0,nominal_reference_calibrated,False
2771,1567,1563,4,8,111,"3,3,1",Nominal,False,Nominal,,0.0,0.8703101277351379,0.0,1.0035276412963867,0.0,0.5240744948387146,0.22713863849639893,36908.6875,163.86886596679688,146.5687713623047,0.10551735013723373,0.0,162.96278381347656,139.57119750976562,57.5838623046875,0,1.0,nominal_reference_calibrated,False
2772,1568,1577,3,8,112,"4,3,1",Nominal,False,Inflated,,14282.71484375,1.697104811668396,0.0,1.8676090240478516,14285.71484375,1.8658612966537476,0.1630847007036209,35333.34765625,142.85755920410156,131.0950927734375,0.05424866825342178,0.014285714365541935,247.8487548828125,228.94776916503906,43.09136962890625,0,1.0,nominal_reference_calibrated,False
2773,1569,1577,2,8,112,"4,3,1",Nominal,False,Inflated,,7139.857421875,2.1322598457336426,0.0,2.6995320320129395,7142.857421875,1.9746946096420288,0.12937210500240326,34889.875,122.62822723388672,118.16751861572266,0.062066271901130676,0.0071428571827709675,254.73391723632812,240.32333374023438,69.81610107421875,0,1.0,screening,True
2774,1570,1577,1,8,112,"4,3,1",Nominal,False,Inflated,,21425.572265625,1.8385300636291504,0.0,2.185412883758545,21428.572265625,1.7977445125579834,0.15212811529636383,35284.3203125,135.12973022460938,126.9322738647461,0.057340092957019806,0.02142857201397419,243.53945922851562,232.31614685058594,45.57414245605469,0,1.0,nominal_reference_calibrated,False
2775,1571,1577,2,8,112,"4,3,1",Nominal,False,Nominal,,0.0,2.1866543292999268,0.0,2.6995320320129395,0.0,1.8740174770355225,0.12515802681446075,34990.09765625,122.62822723388672,113.53167724609375,0.06539344787597656,0.0,248.36474609375,229.74085998535156,66.68330383300781,0,1.0,screening,True
2776,1568,1578,3,8,112,"4,3,1",Nominal,False,Nominal,,0.0,0.7506424188613892,0.0,0.8700684905052185,0.0,0.7383438348770142,0.23640960454940796,37017.9609375,167.11410522460938,153.72262573242188,0.08865142613649368,0.0,176.5181884765625,147.432373046875,52.453704833984375,0,1.0,nominal_reference_calibrated,False
2777,1571,1578,2,8,112,"4,3,1",Nominal,False,Inflated,,14282.71484375,1.0933270454406738,0.0,1.27870774269104,14285.71484375,1.1421611309051514,0.2098609358072281,36450.7890625,157.177490234375,153.72262573242188,0.048760220408439636,0.014285714365541935,202.06503295898438,191.5646514892578,17.01326560974121,0,1.0,nominal_reference_calibrated,False
2778,1572,1578,1,8,112,"4,3,1",Nominal,False,Nominal,,0.0,0.8431128859519958,0.0,1.0035276412963867,0.0,1.548162579536438,0.22924567759037018,36830.2109375,163.86886596679688,153.72262573242188,0.09328345209360123,0.0,173.1508331298828,145.80348205566406,79.63694763183594,0,1.0,nominal_reference_calibrated,False
2779,1573,1578,2,8,112,"4,3,1",Nominal,False,Inflated,,14282.71484375,1.0280537605285645,0.0,1.1396838426589966,14285.71484375,1.0690358877182007,0.21491782367229462,36417.5390625,160.55804443359375,153.72262573242188,0.03909622132778168,0.014285714365541935,197.4388885498047,184.9444580078125,59.77692794799805,0,1.0,nominal_reference_calibrated,False
2780,1568,1580,3,8,112,"4,3,1",Nominal,False,Inflated,,28568.4296875,0.0,0.0,0.0,28571.4296875,0.9200791716575623,0.3379688262939453,38381.5234375,202.03109741210938,193.8922576904297,0.03683502599596977,0.02857142873108387,188.015380859375,173.5641632080078,50.20872116088867,0,1.0,nominal_reference_calibrated,False
2781,1569,1580,2,8,112,"4,3,1",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.2311720848083496,0.13836251199245453,0.3135271668434143,38525.0859375,193.8922576904297,179.5093536376953,0.06346740573644638,0.0,138.56134033203125,111.62853240966797,51.671451568603516,0,1.0,nominal_reference_calibrated,False
2782,1573,1580,2,8,112,"4,3,1",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.2311720848083496,0.2884141206741333,0.3320690989494324,38476.8359375,193.8922576904297,179.5093536376953,0.08223532140254974,0.0,137.81729125976562,107.83438110351562,57.82144546508789,0,1.0,nominal_reference_calibrated,False
2783,1574,1580,1,8,112,"4,3,1",Nominal,False,Inflated,,7139.857421875,0.2447747439146042,0.0,0.11821437627077103,7142.857421875,1.3185474872589111,0.27560049295425415,37247.60546875,185.39645385742188,160.55804443359375,0.0772794708609581,0.0071428571827709675,213.2238311767578,183.49053955078125,56.14883041381836,0,1.0,nominal_reference_calibrated,False
2784,1578,1576,8,4,112,"4,3,1",Nominal,False,Inflated,,21425.572265625,0.0,0.0,0.0,21428.572265625,0.9403525590896606,0.3299620747566223,38315.68359375,202.03109741210938,191.102294921875,0.0354514941573143,0.02142857201397419,189.29794311523438,173.118408203125,28.627016067504883,0,1.0,nominal_reference_calibrated,False
2785,1578,1577,8,8,112,"4,3,1",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.45582810044288635,1.0682865381240845,0.32743361592292786,38609.7890625,199.35507202148438,173.42250061035156,0.08988238126039505,0.0,143.40676879882812,116.3386459350586,71.32676696777344,0,1.0,nominal_reference_calibrated,False
2786,1578,1581,8,4,112,"4,3,1",Nominal,False,Inflated,,21425.572265625,1.8058934211730957,0.0,2.0243024826049805,21428.572265625,1.9746885299682617,0.1546565592288971,35069.30078125,139.04734802246094,122.62822723388672,0.07827579230070114,0.02142857201397419,254.73353576660156,233.34371948242188,48.32656478881836,0,1.0,nominal_reference_calibrated,False
2787,1578,1580,8,8,112,"4,3,1",Nominal,False,Thin,,0.27239418029785156,2.4531867504119873,0.0,3.2723941802978516,0.0,2.368692636489868,0.10450906306505203,34817.90625,108.69831085205078,103.6397705078125,0.10336426645517349,0.0,234.1691436767578,198.86676025390625,93.84635162353516,0,1.0,nominal_reference_calibrated,False
2788,1579,1577,4,8,112,"4,3,1",Nominal,False,Inflated,,71425.578125,0.16862231492996216,0.0,0.0,71428.578125,1.6221251487731934,0.2815002202987671,37660.19140625,188.27099609375,170.29751586914062,0.0512029305100441,0.0714285746216774,232.42918395996094,195.3990478515625,69.85824584960938,0,1.0,nominal_reference_calibrated,False
2789,1579,1581,4,4,112,"4,3,1",Nominal,False,Thin,,0.4804246425628662,2.632688283920288,0.0,3.480424642562866,0.0,2.0964207649230957,0.09060261398553848,34426.52734375,103.6397705078125,92.69822692871094,0.10431662946939468,0.0,262.4347229003906,237.09434509277344,59.4687385559082,0,1.0,nominal_reference_calibrated,False
2790,1579,1576,4,4,112,"4,3,1",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.0,0.0,0.3131057620048523,38438.27734375,188.27099609375,176.49217224121094,0.0852925106883049,0.0,117.23765563964844,103.4298095703125,42.98731231689453,0,1.0,nominal_reference_calibrated,False
2791,1580,1577,8,8,112,"4,3,1",Nominal,False,Inflated,,14282.71484375,0.9410227537155151,0.0,1.1396838426589966,14285.71484375,1.1431779861450195,0.22166034579277039,36522.3125,160.55804443359375,157.177490234375,0.04369354248046875,0.014285714365541935,202.12936401367188,188.97889709472656,43.92807388305664,0,1.0,nominal_reference_calibrated,False
2792,1580,1579,8,4,112,"4,3,1",Nominal,False,Nominal,,0.0,1.3326623439788818,0.0,1.4207875728607178,0.0,1.353324055671692,0.19131900370121002,35739.3125,153.72262573242188,135.12973022460938,0.08103039115667343,0.0,215.42391967773438,190.3578643798828,49.71036911010742,0,1.0,nominal_reference_calibrated,False
2793,1580,1576,8,4,112,"4,3,1",Nominal,False,Nominal,,0.0,1.3707383871078491,0.0,1.5661356449127197,0.0,1.3504005670547485,0.18836915493011475,36224.234375,150.18829345703125,142.85755920410156,0.05851985514163971,0.0,198.37387084960938,169.0104217529297,76.21223449707031,0,1.0,nominal_reference_calibrated,False
2794,1581,1576,4,4,112,"4,3,1",Nominal,False,Inflated,,14282.71484375,1.0933270454406738,0.0,1.1396838426589966,14285.71484375,1.1855599880218506,0.2098609358072281,36339.359375,160.55804443359375,150.18829345703125,0.040255069732666016,0.014285714365541935,204.8105926513672,191.5231170654297,46.712650299072266,0,1.0,nominal_reference_calibrated,False
