strut_id,junction0_id,junction1_id,napari_layer,napari_color_hex,napari_color_rgba_json,coordinate_order,start_z_vox,start_y_vox,start_x_vox,end_z_vox,end_y_vox,end_x_vox,direction_z_vox,direction_y_vox,direction_x_vox,center_z_vox,center_y_vox,center_x_vox,length_vox,length_um_from_centerline,start_z_um,start_y_um,start_x_um,end_z_um,end_y_um,end_x_um,direction_z_um,direction_y_um,direction_x_um,center_z_um,center_y_um,center_x_um,bbox_margin_vox,bbox_z_min_inclusive,bbox_y_min_inclusive,bbox_x_min_inclusive,bbox_z_max_exclusive,bbox_y_max_exclusive,bbox_x_max_exclusive,napari_vector_zyx_json,napari_line_zyx_json,inventory_junction0_id,inventory_junction1_id,inventory_junction0_degree,inventory_junction1_degree,inventory_unit_cell_ids,inventory_unit_cell_indices,inventory_classification,inventory_expected_by_0point5_cad,inventory_ct_material_occupancy,inventory_mean_intensity,inventory_length_um,inventory_trimmed_length_um,inventory_longest_gap_um,inventory_estimated_missing_volume_mm3,inventory_nominal_sampled_volume_mm3,inventory_centroid_x_um,inventory_centroid_y_um,inventory_centroid_z_um,inventory_aspect_ratio,inventory_sphericity,inventory_voxel_size_um
4934,2785,2780,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,222.84523,446.669473,102.745396,262.443115,407.366875,102.330153,39.597885,-39.302598,-0.415242,242.644173,427.018174,102.537774,55.793003,3241.015531,12945.079417,25947.029713,5968.480027,15245.320564,23663.941784,5944.358594,2300.241147,-2283.087929,-24.121434,14095.19999,24805.485749,5956.419311,10.0,212,397,92,274,458,114,"[[222.84523, 446.669473, 102.745396], [39.597885, -39.302598, -0.415242]]","[[222.84523, 446.669473, 102.745396], [262.443115, 407.366875, 102.330153]]",2785,2780,4,4,198,"0,4,2",Nominal,False,0.28184282779693604,38192.85546875,3241.014884262085,1944.6090087890625,0.0,0.5329751372337341,0.7421427369117737,5956.4192412567145,24805.486568603515,14095.199547119142,0.0,1.0,58.09
4935,2785,2781,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,222.84523,446.669473,102.745396,183.465836,407.311895,102.63791,-39.379395,-39.357579,-0.107486,203.155533,426.990684,102.691653,55.675554,3234.192912,12945.079417,25947.029713,5968.480027,10657.530388,23660.747961,5962.23617,-2287.549028,-2286.281752,-6.243858,11801.304902,24803.888837,5965.358099,10.0,173,397,92,234,458,114,"[[222.84523, 446.669473, 102.745396], [-39.379395, -39.357579, -0.107486]]","[[222.84523, 446.669473, 102.745396], [183.465836, 407.311895, 102.63791]]",2785,2781,4,8,198,"0,4,2",Nominal,False,0.25164538621902466,37349.58203125,3234.1928370666506,1940.515869140625,0.0,0.5542169213294983,0.7405806183815002,5965.357971191406,24803.887533569337,11801.304902496338,0.0,1.0,58.09
4936,2786,2795,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,183.607803,367.71129,141.581686,183.531281,406.770863,181.048214,-0.076523,39.059572,39.466528,183.569542,387.241076,161.31495,55.527136,3225.571341,10665.777296,21360.348844,8224.480146,10661.332085,23629.319405,10517.090733,-4.445211,2268.970562,2292.610587,10663.554691,22494.834125,9370.785439,10.0,173,357,131,195,418,193,"[[183.607803, 367.71129, 141.581686], [-0.076523, 39.059572, 39.466528]]","[[183.607803, 367.71129, 141.581686], [183.531281, 406.770863, 181.048214]]",2786,2795,3,8,199,"1,4,2",Nominal,False,0.25706541538238525,36783.08984375,3225.5716538619995,1935.3431396484375,0.0,0.5487362742424011,0.7386064529418945,9370.784946289063,22494.834852294924,10663.555133972168,0.0,1.0,58.09
4937,2787,2795,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,183.673248,367.170258,219.991998,183.531281,406.770863,181.048214,-0.141968,39.600605,-38.943784,183.602264,386.97056,200.520106,55.541393,3226.399528,10669.578993,21328.920287,12779.335149,10661.332085,23629.319405,10517.090733,-8.246908,2300.399118,-2262.244416,10665.455539,22479.119846,11648.212941,10.0,173,357,171,195,418,231,"[[183.673248, 367.170258, 219.991998], [-0.141968, 39.600605, -38.943784]]","[[183.673248, 367.170258, 219.991998], [183.531281, 406.770863, 181.048214]]",2787,2795,2,8,199,"1,4,2",Nominal,False,0.14440572261810303,35844.70703125,3226.4002004241947,1935.8402099609375,0.0,0.6321097612380981,0.7387961745262146,11648.213252868652,22479.1210534668,10665.455539245606,0.0,1.0,58.09
4938,2788,2795,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,183.454758,445.830435,220.514726,183.531281,406.770863,181.048214,0.076523,-39.059572,-39.466512,183.493019,426.300649,200.78147,55.527125,3225.570716,10656.886874,25898.289968,12809.70044,10661.332085,23629.319405,10517.090733,4.445211,-2268.970563,-2292.609707,10659.10948,24763.804687,11663.395587,10.0,173,396,171,195,457,232,"[[183.454758, 445.830435, 220.514726], [0.076523, -39.059572, -39.466512]]","[[183.454758, 445.830435, 220.514726], [183.531281, 406.770863, 181.048214]]",2788,2795,1,8,199,"1,4,2",Nominal,False,0.2547425329685211,36716.625,3225.570545883179,1935.342529296875,0.0,0.5504518151283264,0.7386062145233154,11663.395221862793,24763.80529174805,10659.10903656006,0.0,1.0,58.09
4939,2789,2795,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,183.389313,446.371467,142.10443,183.531281,406.770863,181.048214,0.141968,-39.600605,38.943784,183.460297,426.571165,161.576322,55.541393,3226.399528,10653.085177,25929.718523,8254.846317,10661.332085,23629.319405,10517.090733,8.246908,-2300.399118,2262.244416,10657.208631,24779.518964,9385.968525,10.0,173,396,132,195,458,193,"[[183.389313, 446.371467, 142.10443], [0.141968, -39.600605, 38.943784]]","[[183.389313, 446.371467, 142.10443], [183.531281, 406.770863, 181.048214]]",2789,2795,2,8,199,"1,4,2",Nominal,False,0.14789004623889923,35931.30078125,3226.3988708496095,1935.83935546875,0.0,0.6295352578163147,0.738795816898346,9385.968688049317,24779.519090576174,10657.208631286621,0.0,1.0,58.09
4940,2786,2796,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,183.607803,367.71129,141.581686,222.987198,407.068869,141.689187,39.379395,39.357579,0.107501,203.297501,387.39008,141.635437,55.675554,3234.192913,10665.777296,21360.348844,8224.480146,12953.326325,23646.630594,8230.724883,2287.549028,2286.281751,6.244738,11809.55181,22503.489719,8227.602515,10.0,173,357,131,234,419,153,"[[183.607803, 367.71129, 141.581686], [39.379395, 39.357579, 0.107501]]","[[183.607803, 367.71129, 141.581686], [222.987198, 407.068869, 141.689187]]",2786,2796,3,8,199,"1,4,2",Nominal,False,0.26867982745170593,37495.796875,3234.1928370666506,1940.515869140625,0.0,0.5416015386581421,0.7405806183815002,8227.602536010743,22503.489496459963,11809.551810455323,0.0,1.0,58.09
4941,2789,2796,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,183.389313,446.371467,142.10443,222.987198,407.068869,141.689187,39.597885,-39.302598,-0.415242,203.188255,426.720168,141.896808,55.793003,3241.015531,10653.085177,25929.718523,8254.846317,12953.326325,23646.630594,8230.724883,2300.241147,-2283.087929,-24.121434,11803.205751,24788.174559,8242.7856,10.0,173,397,131,234,458,154,"[[183.389313, 446.371467, 142.10443], [39.597885, -39.302598, -0.415242]]","[[183.389313, 446.371467, 142.10443], [222.987198, 407.068869, 141.689187]]",2789,2796,2,8,199,"1,4,2",Nominal,False,0.3511420786380768,38253.98046875,3241.014884262085,1944.6090087890625,0.0,0.48154520988464355,0.7421427369117737,8242.786277770996,24788.173734741213,11803.206194152834,0.0,1.0,58.09
4942,2790,2796,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,262.366608,446.426448,141.796673,222.987198,407.068869,141.689187,-39.37941,-39.357579,-0.107486,242.676903,426.747658,141.74293,55.675564,3234.193538,15240.876239,25932.912345,8236.968738,12953.326325,23646.630594,8230.724883,-2287.549915,-2286.28175,-6.243855,14097.101282,24789.77147,8233.846811,10.0,212,397,131,274,458,153,"[[262.366608, 446.426448, 141.796673], [-39.37941, -39.357579, -0.107486]]","[[262.366608, 446.426448, 141.796673], [222.987198, 407.068869, 141.689187]]",2790,2796,1,8,199,"1,4,2",Nominal,False,0.30197444558143616,37852.03125,3234.1932802581787,1940.51611328125,0.0,0.5169442892074585,0.740580677986145,8233.847104644776,24789.77276977539,14097.101725158693,0.0,1.0,58.09
4943,2791,2796,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,262.585083,367.76624,141.27393,222.987198,407.068869,141.689187,-39.597885,39.302629,0.415258,242.78614,387.417555,141.481558,55.793024,3241.01678,15253.567472,21363.540901,8206.602567,12953.326325,23646.630594,8230.724883,-2300.241147,2283.089693,24.122316,14103.446898,22505.085748,8218.663725,10.0,212,357,131,274,419,153,"[[262.585083, 367.76624, 141.27393], [-39.597885, 39.302629, 0.415258]]","[[262.585083, 367.76624, 141.27393], [222.987198, 407.068869, 141.689187]]",2791,2796,2,8,199,"1,4,2",Nominal,False,0.33836624026298523,38208.18359375,3241.017321815491,1944.6104736328125,0.0,0.49102702736854553,0.7421432733535767,8218.664249267578,22505.084985961916,14103.446455078125,0.0,1.0,58.09
4944,2786,2798,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,183.607803,367.71129,141.581686,223.129166,367.468264,180.632971,39.521362,-0.243026,39.051285,203.368484,367.589777,161.107329,55.560778,3227.525573,10665.777296,21360.348844,8224.480146,12961.573233,21346.231476,10492.969299,2295.795936,-14.117368,2268.489154,11813.675264,21353.29016,9358.724723,10.0,173,357,131,235,379,192,"[[183.607803, 367.71129, 141.581686], [39.521362, -0.243026, 39.051285]]","[[183.607803, 367.71129, 141.581686], [223.129166, 367.468264, 180.632971]]",2786,2798,3,8,199,"1,4,2",Nominal,False,0.45180022716522217,40135.66015625,3227.5254637146,1936.515380859375,0.0,0.4051491618156433,0.7390538454055786,9358.72481842041,21353.290477905273,11813.675264434814,0.0,1.0,58.09
4945,2787,2798,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,183.673248,367.170258,219.991998,223.129166,367.468264,180.632971,39.455917,0.298006,-39.359027,203.401207,367.319261,200.312484,55.73142,3237.438195,10669.578993,21328.920287,12779.335149,12961.573233,21346.231476,10492.969299,2291.994239,17.311189,-2286.36585,11815.576113,21337.575882,11636.152224,10.0,173,357,170,235,379,231,"[[183.673248, 367.170258, 219.991998], [39.455917, 0.298006, -39.359027]]","[[183.673248, 367.170258, 219.991998], [223.129166, 367.468264, 180.632971]]",2787,2798,2,8,199,"1,4,2",Nominal,False,0.38559815287590027,39527.8203125,3237.4387718200687,1942.4632568359375,0.0,0.4554706811904907,0.7413237690925598,11636.152238616944,21337.57667907715,11815.57655609131,0.0,1.0,58.09
4946,2791,2798,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,262.585083,367.76624,141.27393,223.129166,367.468264,180.632971,-39.455917,-0.297976,39.359042,242.857124,367.617252,160.95345,55.731431,3237.438809,15253.567472,21363.540901,8206.602567,12961.573233,21346.231476,10492.969299,-2291.994239,-17.309425,2286.366732,14107.570352,21354.886189,9349.785933,10.0,213,357,131,274,379,192,"[[262.585083, 367.76624, 141.27393], [-39.455917, -0.297976, 39.359042]]","[[262.585083, 367.76624, 141.27393], [223.129166, 367.468264, 180.632971]]",2791,2798,2,8,199,"1,4,2",Nominal,False,0.45451027154922485,40335.68359375,3237.4387718200687,1942.4632568359375,0.0,0.4043844938278198,0.7413237690925598,9349.78564529419,21354.885967407226,14107.569909057618,0.0,1.0,58.09
4947,2792,2798,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,262.650543,367.225208,219.684241,223.129166,367.468264,180.632971,-39.521378,0.243056,-39.05127,242.889854,367.346736,200.158606,55.560778,3227.525588,15257.370055,21332.112343,12761.457567,12961.573233,21346.231476,10492.969299,-2295.796823,14.119134,-2268.488268,14109.471644,21339.171909,11627.213433,10.0,213,357,170,274,379,231,"[[262.650543, 367.225208, 219.684241], [-39.521378, 0.243056, -39.05127]]","[[262.650543, 367.225208, 219.684241], [223.129166, 367.468264, 180.632971]]",2792,2798,1,8,199,"1,4,2",Nominal,False,0.36391791701316833,38684.64453125,3227.5254637146,1936.515380859375,0.0,0.4700988829135895,0.7390538454055786,11627.213065490723,21339.1721685791,14109.472087097169,0.0,1.0,58.09
4948,2796,2794,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,222.987198,407.068869,141.689187,262.508575,406.825813,180.740457,39.521378,-0.243056,39.05127,242.747887,406.947341,161.214822,55.560778,3227.525588,12953.326325,23646.630594,8230.724883,15249.123147,23632.511461,10499.213151,2295.796823,-14.119134,2268.488268,14101.224736,23639.571028,9364.969017,10.0,212,396,131,274,419,192,"[[222.987198, 407.068869, 141.689187], [39.521378, -0.243056, 39.05127]]","[[222.987198, 407.068869, 141.689187], [262.508575, 406.825813, 180.740457]]",2796,2794,8,4,199,"1,4,2",Nominal,False,0.37785521149635315,39590.31640625,3227.5254637146,1936.515380859375,0.0,0.45979851484298706,0.7390538454055786,9364.969387054443,23639.570205688477,14101.225179138184,0.0,1.0,58.09
4949,2796,2795,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,222.987198,407.068869,141.689187,183.531281,406.770863,181.048214,-39.455917,-0.298006,39.359027,203.259239,406.919866,161.3687,55.73142,3237.438195,12953.326325,23646.630594,8230.724883,10661.332085,23629.319405,10517.090733,-2291.994239,-17.311189,2286.36585,11807.329205,23637.975,9373.907808,10.0,173,396,131,234,419,193,"[[222.987198, 407.068869, 141.689187], [-39.455917, -0.298006, 39.359027]]","[[222.987198, 407.068869, 141.689187], [183.531281, 406.770863, 181.048214]]",2796,2795,8,8,199,"1,4,2",Nominal,False,0.3252032399177551,38618.09375,3237.438107032776,1942.4630126953125,0.0,0.5002428293228149,0.741323709487915,9373.908560180666,23637.974716186523,11807.329648132325,0.0,1.0,58.09
4950,2796,2799,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,222.987198,407.068869,141.689187,222.910675,446.128441,181.1557,-0.076523,39.059572,39.466512,222.948936,426.598655,161.422443,55.527125,3225.570716,12953.326325,23646.630594,8230.724883,12948.881114,25915.601157,10523.334591,-4.445211,2268.970563,2292.609707,12951.103719,24781.115876,9377.029737,10.0,212,397,131,234,458,193,"[[222.987198, 407.068869, 141.689187], [-0.076523, 39.059572, 39.466512]]","[[222.987198, 407.068869, 141.689187], [222.910675, 446.128441, 181.1557]]",2796,2799,8,4,199,"1,4,2",Nominal,False,0.22802942991256714,36208.234375,3225.570545883179,1935.342529296875,0.0,0.5701822638511658,0.7386062145233154,9377.030401306152,24781.11635284424,12951.10416229248,0.0,1.0,58.09
4951,2796,2798,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,222.987198,407.068869,141.689187,223.129166,367.468264,180.632971,0.141968,-39.600605,38.943784,223.058182,387.268567,161.161079,55.541393,3226.399528,12953.326325,23646.630594,8230.724883,12961.573233,21346.231476,10492.969299,8.246908,-2300.399118,2262.244416,12957.449779,22496.431035,9361.847091,10.0,212,357,131,235,419,192,"[[222.987198, 407.068869, 141.689187], [0.141968, -39.600605, 38.943784]]","[[222.987198, 407.068869, 141.689187], [223.129166, 367.468264, 180.632971]]",2796,2798,8,8,199,"1,4,2",Nominal,False,0.2195121943950653,36497.48828125,3226.399535636902,1935.8397216796875,0.0,0.5766212344169617,0.7387959957122803,9361.8466595459,22496.430341796877,12957.449778594972,0.0,1.0,58.09
4952,2797,2795,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,223.052643,406.527837,220.099484,183.531281,406.770863,181.048214,-39.521362,0.243026,-39.05127,203.291962,406.64935,200.573849,55.560767,3227.524954,12957.128022,23615.202039,12785.579007,10661.332085,23629.319405,10517.090733,-2295.795936,14.117366,-2268.488274,11809.230053,23622.260722,11651.33487,10.0,173,396,171,235,418,232,"[[223.052643, 406.527837, 220.099484], [-39.521362, 0.243026, -39.05127]]","[[223.052643, 406.527837, 220.099484], [183.531281, 406.770863, 181.048214]]",2797,2795,4,8,199,"1,4,2",Nominal,False,0.3395276665687561,38640.8671875,3227.5250205230714,1936.51513671875,0.0,0.4881245791912079,0.7390537858009338,11651.335093994141,23622.2609173584,11809.230053405763,0.0,1.0,58.09
4953,2797,2799,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,223.052643,406.527837,220.099484,222.910675,446.128441,181.1557,-0.141968,39.600605,-38.943784,222.981659,426.328139,200.627592,55.541393,3226.399528,12957.128022,23615.202039,12785.579007,12948.881114,25915.601157,10523.334591,-8.246908,2300.399118,-2262.244416,12953.004568,24765.401598,11654.456799,10.0,212,396,171,235,458,232,"[[223.052643, 406.527837, 220.099484], [-0.141968, 39.600605, -38.943784]]","[[223.052643, 406.527837, 220.099484], [222.910675, 446.128441, 181.1557]]",2797,2799,4,4,199,"1,4,2",Nominal,False,0.14518001675605774,35289.41015625,3226.4002004241947,1935.8402099609375,0.0,0.6315377354621887,0.7387961745262146,11654.45693511963,24765.400781250002,12953.004567565918,0.0,1.0,58.09
4954,2797,2794,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,223.052643,406.527837,220.099484,262.508575,406.825813,180.740457,39.455933,0.297976,-39.359027,242.780609,406.676825,200.41997,55.731431,3237.438817,12957.128022,23615.202039,12785.579007,15249.123147,23632.511461,10499.213151,2291.995126,17.309422,-2286.365855,14103.125584,23623.85675,11642.396079,10.0,213,396,170,274,418,232,"[[223.052643, 406.527837, 220.099484], [39.455933, 0.297976, -39.359027]]","[[223.052643, 406.527837, 220.099484], [262.508575, 406.825813, 180.740457]]",2797,2794,4,4,199,"1,4,2",Nominal,False,0.3608207404613495,39129.37109375,3237.4387718200687,1942.4632568359375,0.0,0.473838746547699,0.7413237690925598,11642.396807250978,23623.856406860352,14103.125584411622,0.0,1.0,58.09
4955,2798,2795,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,223.129166,367.468264,180.632971,183.531281,406.770863,181.048214,-39.597885,39.302598,0.415242,203.330223,387.119563,180.840592,55.793003,3241.015531,12961.573233,21346.231476,10492.969299,10661.332085,23629.319405,10517.090733,-2300.241147,2283.087929,24.121434,11811.452659,22487.775441,10505.030016,10.0,173,357,170,235,418,193,"[[223.129166, 367.468264, 180.632971], [-39.597885, 39.302598, 0.415242]]","[[223.129166, 367.468264, 180.632971], [183.531281, 406.770863, 181.048214]]",2798,2795,8,8,199,"1,4,2",Nominal,False,0.2609368860721588,38074.73046875,3241.01621383667,1944.60986328125,0.0,0.548490583896637,0.7421430349349976,10505.029956207276,22487.775697631838,11811.453102111816,0.0,1.0,58.09
4956,2798,2797,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,223.129166,367.468264,180.632971,223.052643,406.527837,220.099484,-0.076523,39.059572,39.466512,223.090904,386.998051,200.366227,55.527125,3225.570716,12961.573233,21346.231476,10492.969299,12957.128022,23615.202039,12785.579007,-4.445211,2268.970563,2292.609707,12959.350627,22480.716758,11639.274153,10.0,213,357,170,235,418,232,"[[223.129166, 367.468264, 180.632971], [-0.076523, 39.059572, 39.466512]]","[[223.129166, 367.468264, 180.632971], [223.052643, 406.527837, 220.099484]]",2798,2797,8,4,199,"1,4,2",Nominal,False,0.24196670949459076,36675.77734375,3225.570989074707,1935.3427734375,0.0,0.5598881840705872,0.738606333732605,11639.274079742432,22480.716542968752,12959.351070251465,0.0,1.0,58.09
4957,2798,2794,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,223.129166,367.468264,180.632971,262.508575,406.825813,180.740457,39.37941,39.357548,0.107486,242.818871,387.147039,180.686714,55.675543,3234.19229,12961.573233,21346.231476,10492.969299,15249.123147,23632.511461,10499.213151,2287.549915,2286.279985,6.243852,14105.34819,22489.371469,10496.091225,10.0,213,357,170,274,418,192,"[[223.129166, 367.468264, 180.632971], [39.37941, 39.357548, 0.107486]]","[[223.129166, 367.468264, 180.632971], [262.508575, 406.825813, 180.740457]]",2798,2794,8,4,199,"1,4,2",Nominal,False,0.2671312391757965,38019.62890625,3234.191950683594,1940.5152587890625,0.0,0.5427482724189758,0.7405803799629211,10496.090783081056,22489.37118713379,14105.348633117677,0.0,1.0,58.09
